Time,PlayerSpeed,MonsterSpeed,DistanceToPlayer
30.84,3.03,0.00,10.80
30.84,3.06,0.00,10.81
30.84,3.09,0.00,10.82
30.84,3.14,0.00,10.83
30.85,3.18,0.00,10.83
30.85,3.23,0.00,10.84
30.85,3.29,0.00,10.85
30.85,3.35,0.00,10.86
30.86,3.31,0.00,10.87
30.86,3.00,0.00,10.87
30.86,3.00,0.00,10.88
30.86,3.01,0.00,10.89
30.87,3.00,0.00,10.89
30.87,3.00,0.00,10.90
30.87,3.01,0.00,10.91
30.87,3.00,0.00,10.91
30.88,3.00,0.00,10.92
30.88,3.01,0.00,10.92
30.88,3.00,0.00,10.93
30.88,3.00,0.00,10.94
30.89,3.01,0.00,10.94
30.89,3.00,0.00,10.95
30.89,3.00,0.00,10.96
30.89,3.01,0.00,10.97
30.90,3.00,0.00,10.97
30.90,3.00,0.00,10.98
30.90,3.01,0.00,10.98
30.91,3.01,0.00,11.00
30.91,3.00,0.00,11.00
30.91,3.00,0.00,11.01
30.91,3.01,0.00,11.02
30.91,3.01,0.00,11.02
30.92,3.00,0.00,11.03
30.92,3.00,0.00,11.03
30.92,3.01,0.00,11.04
30.92,3.01,0.00,11.05
30.93,3.00,0.00,11.05
30.93,3.00,0.00,11.06
30.93,3.01,0.00,11.07
30.93,3.01,0.00,11.07
30.94,3.00,0.00,11.08
30.94,3.00,0.00,11.09
30.94,3.01,0.00,11.09
30.94,3.00,0.00,11.10
30.95,3.00,0.00,11.11
30.95,3.00,0.00,11.11
30.95,3.00,0.00,11.12
30.95,3.00,0.00,11.12
30.96,3.00,0.00,11.13
30.96,3.00,0.00,11.14
30.96,3.00,0.00,11.14
30.96,3.00,0.00,11.15
30.97,3.00,0.00,11.16
30.97,3.00,0.00,11.16
30.97,3.00,0.00,11.17
30.97,3.00,0.00,11.17
30.98,3.00,0.00,11.18
30.98,3.00,0.00,11.19
30.98,3.00,0.00,11.19
30.98,3.00,0.00,11.20
30.99,3.00,0.00,11.21
30.99,3.00,0.00,11.21
30.99,3.00,0.00,11.22
30.99,3.00,0.00,11.23
31.00,3.00,0.00,11.23
31.00,3.00,0.00,11.24
31.00,3.00,0.00,11.24
31.00,3.00,0.00,11.25
31.01,3.00,0.00,11.26
31.01,3.00,0.00,11.26
31.01,3.00,0.00,11.27
31.01,3.00,0.00,11.28
31.02,3.00,0.00,11.28
31.02,3.00,0.00,11.29
31.02,3.00,0.00,11.30
31.02,3.00,0.00,11.30
31.03,3.00,0.00,11.31
31.03,3.00,0.00,11.32
31.03,3.00,0.00,11.32
31.03,3.00,0.00,11.33
31.04,3.00,0.00,11.33
31.04,3.00,0.00,11.34
31.04,3.00,0.00,11.35
31.04,3.00,0.00,11.35
31.05,3.00,0.00,11.36
31.05,3.00,0.00,11.37
31.05,3.00,0.00,11.37
31.05,3.00,0.00,11.38
31.06,3.00,0.00,11.39
31.06,3.00,0.00,11.39
31.06,3.00,0.00,11.40
31.06,3.00,0.00,11.41
31.07,3.00,0.00,11.41
31.07,3.00,0.00,11.42
31.07,3.00,0.00,11.43
31.07,3.00,0.00,11.43
31.08,3.00,0.00,11.45
31.08,3.00,0.00,11.45
31.08,3.00,0.00,11.46
31.09,3.00,0.00,11.47
31.09,3.00,0.00,11.48
31.09,3.00,0.00,11.48
31.09,3.00,0.00,11.49
31.10,3.00,0.00,11.49
31.10,3.00,0.00,11.50
31.10,3.00,0.00,11.51
31.11,3.00,0.00,11.52
31.11,3.00,0.00,11.52
31.11,3.00,0.00,11.53
31.11,6.00,0.00,11.54
31.12,6.00,0.00,11.56
31.12,6.00,0.00,11.57
31.12,6.01,0.00,11.58
31.12,6.00,0.00,11.59
31.13,3.00,0.00,11.60
31.13,3.00,0.00,11.61
31.13,3.00,0.00,11.61
31.13,3.00,0.00,11.62
31.14,3.00,0.00,11.62
31.14,3.00,0.00,11.63
31.14,3.00,0.00,11.64
31.14,3.00,0.00,11.64
31.14,3.00,0.00,11.65
31.15,3.00,0.00,11.66
31.15,3.00,0.00,11.66
31.15,3.00,0.00,11.67
31.15,3.00,0.00,11.67
31.16,3.00,0.00,11.68
31.16,3.00,0.00,11.69
31.16,3.00,0.00,11.69
31.16,3.00,0.00,11.70
31.17,3.00,0.00,11.71
31.17,3.00,0.00,11.71
31.17,3.00,0.00,11.72
31.17,3.00,0.00,11.72
31.18,3.00,0.00,11.73
31.18,3.00,0.00,11.74
31.18,3.00,0.00,11.74
31.18,3.00,0.00,11.75
31.19,3.00,0.00,11.76
31.19,3.00,0.00,11.76
31.19,3.00,0.00,11.77
31.19,3.00,0.00,11.78
31.20,3.00,0.00,11.78
31.20,3.00,0.00,11.79
31.20,3.00,0.00,11.80
31.20,3.00,0.00,11.80
31.21,3.00,0.00,11.81
31.21,3.00,0.00,11.81
31.21,3.01,0.00,11.82
31.21,3.00,0.00,11.83
31.21,3.00,0.00,11.83
31.22,3.01,0.00,11.84
31.22,3.02,0.00,11.85
31.22,3.00,0.00,11.85
31.22,3.00,0.00,11.86
31.23,3.01,0.00,11.87
31.23,3.01,0.00,11.87
31.23,3.00,0.00,11.88
31.23,3.00,0.00,11.88
31.24,3.01,0.00,11.89
31.24,3.02,0.00,11.90
31.24,3.00,0.00,11.90
31.24,3.00,0.00,11.91
31.25,3.01,0.00,11.92
31.25,3.01,0.00,11.92
31.25,3.00,0.00,11.93
31.25,3.00,0.00,11.93
31.25,3.01,0.00,11.94
31.26,3.02,0.00,11.95
31.26,3.00,0.00,11.95
31.26,3.00,0.00,11.96
31.26,3.01,0.00,11.97
31.27,3.01,0.00,11.97
31.27,3.00,0.00,11.98
31.27,3.00,0.00,11.98
31.27,3.01,0.00,11.99
31.28,3.02,0.00,12.00
31.28,3.00,0.00,12.00
31.28,3.00,0.00,12.01
31.28,3.01,0.00,12.02
31.29,3.00,0.00,12.03
31.29,3.00,0.00,12.03
31.29,3.01,0.00,12.04
31.29,3.02,0.00,12.05
31.30,3.00,0.00,12.05
31.30,3.00,0.00,12.06
31.30,3.01,0.00,12.07
31.30,3.02,0.00,12.07
31.31,3.00,0.00,12.08
31.31,3.01,0.00,12.09
31.31,3.02,0.00,12.10
31.32,3.01,0.00,12.11
31.32,3.00,0.00,12.11
31.32,3.00,0.00,12.12
31.32,3.02,0.00,12.13
31.33,3.01,0.00,12.14
31.33,3.00,0.00,12.14
31.33,3.00,0.00,12.15
31.34,3.01,0.00,12.16
31.34,3.01,0.00,12.17
31.34,3.00,0.00,12.17
31.34,3.01,0.00,12.18
31.35,3.02,0.00,12.19
31.35,3.02,0.00,12.20
31.35,3.00,0.00,12.20
31.35,3.00,0.00,12.21
31.36,3.01,0.00,12.22
31.36,3.01,0.00,12.22
31.36,3.00,0.00,12.23
31.37,3.00,0.00,12.24
31.37,3.02,0.00,12.24
31.37,3.01,0.00,12.25
31.37,3.00,0.00,12.26
31.38,3.00,0.00,12.27
31.38,3.02,0.00,12.27
31.38,3.01,0.00,12.28
31.38,3.00,0.00,12.29
31.39,3.00,0.00,12.29
31.39,3.01,0.00,12.30
31.39,3.02,0.00,12.31
31.39,3.00,0.00,12.31
31.40,3.00,0.00,12.32
31.40,3.02,0.00,12.33
31.40,3.02,0.00,12.33
31.40,3.00,0.00,12.34
31.41,3.00,0.00,12.35
31.41,3.01,0.00,12.35
31.41,3.03,0.00,12.36
31.41,3.01,0.00,12.37
31.42,3.00,0.00,12.37
31.42,3.00,0.00,12.38
31.42,3.01,0.00,12.39
31.42,3.02,0.00,12.39
31.43,3.00,0.00,12.40
31.43,3.00,0.00,12.41
31.43,3.01,0.00,12.41
31.43,3.02,0.00,12.42
31.43,3.00,0.00,12.43
31.44,3.00,0.00,12.43
31.44,3.02,0.00,12.44
31.44,3.01,0.00,12.45
31.45,3.00,0.00,12.45
31.45,3.00,0.00,12.46
31.45,3.01,0.00,12.47
31.45,3.02,0.00,12.48
31.46,3.00,0.00,12.48
31.46,3.00,0.00,12.49
31.46,3.02,0.00,12.50
31.46,3.01,0.00,12.51
31.47,3.00,0.00,12.52
31.47,3.00,0.00,12.52
31.47,3.02,0.00,12.53
31.48,3.01,0.00,12.54
31.48,3.00,0.00,12.55
31.48,3.00,0.00,12.55
31.48,3.02,0.00,12.56
31.49,3.01,0.00,12.57
31.49,3.00,0.00,12.58
31.49,3.01,0.00,12.59
31.50,3.02,0.00,12.60
31.50,3.00,0.00,12.61
31.50,3.00,0.00,12.61
31.51,3.02,0.00,12.62
31.51,3.01,0.00,12.63
31.51,3.00,0.00,12.64
31.51,3.00,0.00,12.65
31.52,3.01,0.00,12.66
31.52,3.01,0.00,12.66
31.52,3.00,0.00,12.67
31.53,3.00,0.00,12.68
31.53,3.02,0.00,12.68
31.53,3.00,0.00,12.69
31.53,3.00,0.00,12.70
31.54,3.01,0.00,12.71
31.54,3.01,0.00,12.71
31.54,3.00,0.00,12.72
31.54,3.00,0.00,12.73
31.55,3.01,0.00,12.74
31.55,3.00,0.00,12.74
31.55,3.00,0.00,12.75
31.55,3.01,0.00,12.76
31.56,3.01,0.00,12.76
31.56,3.00,0.00,12.77
31.56,3.00,0.00,12.78
31.56,3.01,0.00,12.79
31.57,3.00,0.00,12.79
31.57,3.00,0.00,12.80
31.57,3.01,0.00,12.81
31.57,3.00,0.00,12.81
31.58,3.00,0.00,12.82
31.58,3.01,0.00,12.83
31.58,3.00,0.00,12.83
31.58,3.00,0.00,12.84
31.59,3.01,0.00,12.85
31.59,3.00,0.00,12.86
31.59,3.00,0.00,12.86
31.59,3.01,0.00,12.87
31.60,3.01,0.00,12.88
31.60,3.00,0.00,12.88
31.60,3.00,0.00,12.89
31.60,3.02,0.00,12.90
31.61,3.05,0.00,12.91
31.61,3.06,0.00,12.92
31.61,3.00,0.00,12.92
31.61,3.00,0.00,12.93
31.62,3.01,0.00,12.94
31.62,3.03,0.00,12.94
31.62,3.05,0.00,12.95
31.62,3.08,0.00,12.96
31.63,3.00,0.00,12.97
31.63,3.00,0.00,12.98
31.64,3.02,0.00,12.99
31.64,3.03,0.00,13.00
31.64,3.06,0.00,13.00
31.64,3.10,0.00,13.01
31.65,3.06,0.00,13.02
31.65,3.00,0.00,13.03
31.65,3.00,0.00,13.03
31.65,3.01,0.00,13.04
31.66,3.03,0.00,13.05
31.66,3.06,0.00,13.05
31.66,3.04,0.00,13.06
31.67,3.00,0.00,13.07
31.67,3.00,0.00,13.08
31.67,3.02,0.00,13.09
31.67,3.04,0.00,13.09
31.68,3.07,0.00,13.10
31.68,3.03,0.00,13.11
31.68,3.00,0.00,13.12
31.68,3.01,0.00,13.12
31.69,3.02,0.00,13.13
31.69,3.05,0.00,13.14
31.69,3.04,0.00,13.15
31.70,3.00,0.00,13.15
31.70,3.00,0.00,13.16
31.70,3.02,0.00,13.17
31.70,3.04,0.00,13.18
31.71,3.06,0.00,13.19
31.71,3.00,0.00,13.20
31.71,3.00,0.00,13.20
31.72,3.01,0.00,13.21
31.72,3.03,0.00,13.22
31.72,3.06,0.00,13.22
31.72,3.05,0.00,13.23
31.73,3.00,0.00,13.24
31.73,3.00,0.00,13.24
31.73,3.02,0.00,13.25
31.73,3.04,0.00,13.26
31.74,3.04,0.00,13.26
31.74,3.00,0.00,13.27
31.74,3.00,0.00,13.28
31.74,3.01,0.00,13.28
31.75,3.03,0.00,13.29
31.75,3.04,0.00,13.30
31.75,3.00,0.00,13.30
31.75,3.00,0.00,13.31
31.76,3.02,0.00,13.31
31.76,3.04,0.00,13.32
31.76,3.02,0.00,13.33
31.76,3.00,0.00,13.33
31.77,3.00,0.00,13.34
31.77,3.01,0.00,13.35
31.77,3.03,0.00,13.35
31.77,3.04,0.00,13.36
31.78,3.00,0.00,13.36
31.78,3.00,0.00,13.37
31.78,3.01,0.00,13.38
31.78,3.04,0.00,13.38
31.79,3.02,0.00,13.39
31.79,3.00,0.00,13.40
31.79,3.00,0.00,13.40
31.79,3.01,0.00,13.41
31.80,3.03,0.00,13.41
31.80,3.03,0.00,13.42
31.80,3.00,0.00,13.43
31.80,3.00,0.00,13.43
31.81,3.01,0.00,13.44
31.81,3.03,0.00,13.44
31.81,3.03,0.00,13.45
31.81,3.00,0.00,13.46
31.81,3.00,0.00,13.46
31.82,3.01,0.00,13.47
31.82,3.03,0.00,13.47
31.82,3.02,0.00,13.48
31.83,3.00,0.00,13.49
31.83,3.01,0.00,13.50
31.83,3.03,0.00,13.51
31.84,3.00,0.00,13.52
31.84,3.01,0.00,13.53
31.84,3.02,0.00,13.54
31.85,3.04,0.00,13.54
31.85,3.00,0.00,13.55
31.85,3.00,0.00,13.56
31.85,3.01,0.00,13.56
31.86,3.03,0.00,13.57
31.86,3.04,0.00,13.58
31.86,3.00,0.00,13.58
31.86,3.01,0.00,13.59
31.87,3.01,0.00,13.59
31.87,3.03,0.00,13.60
31.87,3.02,0.00,13.61
31.87,3.00,0.00,13.61
31.88,3.00,0.00,13.62
31.88,3.01,0.00,13.62
31.88,3.03,0.00,13.63
31.88,3.03,0.00,13.64
31.89,3.00,0.00,13.64
31.89,3.00,0.00,13.65
31.89,3.01,0.00,13.65
31.89,3.03,0.00,13.66
31.89,3.03,0.00,13.67
31.90,3.00,0.00,13.67
31.90,3.00,0.00,13.68
31.90,3.01,0.00,13.69
31.90,3.04,0.00,13.69
31.91,3.02,0.00,13.70
31.91,3.00,0.00,13.71
31.91,3.01,0.00,13.71
31.92,3.02,0.00,13.72
31.92,3.04,0.00,13.73
31.92,3.00,0.00,13.73
31.92,3.00,0.00,13.74
31.93,3.02,0.00,13.75
31.93,3.03,0.00,13.75
31.93,3.02,0.00,13.76
31.93,3.00,0.00,13.76
31.93,3.00,0.00,13.77
31.94,3.01,0.00,13.78
31.94,3.01,0.00,13.78
31.94,3.00,0.00,13.79
31.94,3.00,0.00,13.79
31.95,3.01,0.00,13.80
31.95,3.00,0.00,13.81
31.95,3.01,0.00,13.81
31.95,3.01,0.00,13.82
31.96,3.00,0.00,13.83
31.96,3.00,0.00,13.83
31.96,3.01,0.00,13.84
31.96,3.01,0.00,13.85
31.97,3.00,0.00,13.85
31.97,3.00,0.00,13.86
31.97,3.01,0.00,13.86
31.97,3.01,0.00,13.87
31.98,3.00,0.00,13.88
31.98,3.00,0.00,13.88
31.98,3.02,0.00,13.89
31.98,3.00,0.00,13.90
31.99,3.00,0.00,13.91
31.99,3.01,0.00,13.91
31.99,3.01,0.00,13.92
31.99,3.00,0.00,13.93
32.00,3.01,0.00,13.93
32.00,3.02,0.00,13.94
32.00,3.05,0.00,13.95
32.01,3.00,0.00,13.96
32.01,3.00,0.00,13.97
32.01,3.02,0.00,13.98
32.02,3.06,0.00,13.99
32.02,3.10,0.00,14.00
32.02,3.09,0.00,14.01
32.03,3.00,0.00,14.02
32.03,3.01,0.00,14.02
32.03,3.02,0.00,14.03
32.03,3.04,0.00,14.04
32.04,3.06,0.00,14.04
32.04,3.10,0.00,14.05
32.04,3.15,0.00,14.06
32.05,3.07,0.00,14.07
32.05,3.00,0.00,14.08
32.05,3.00,0.00,14.08
32.05,3.01,0.00,14.09
32.06,3.03,0.00,14.09
32.06,3.05,0.00,14.10
32.06,3.08,0.00,14.11
32.06,3.11,0.00,14.12
32.06,3.16,0.00,14.12
32.07,3.06,0.00,14.13
32.07,3.00,0.00,14.14
32.07,3.00,0.00,14.14
32.07,3.01,0.00,14.15
32.08,3.04,0.00,14.16
32.08,3.06,0.00,14.17
32.08,3.09,0.00,14.17
32.08,3.14,0.00,14.18
32.09,3.16,0.00,14.19
32.09,3.00,0.00,14.20
32.09,3.00,0.00,14.20
32.09,3.01,0.00,14.21
32.10,3.03,0.00,14.22
32.10,3.05,0.00,14.22
32.10,3.08,0.00,14.23
32.10,3.12,0.00,14.24
32.11,3.16,0.00,14.25
32.11,3.18,0.00,14.25
32.11,3.00,0.00,14.26
32.11,3.01,0.00,14.27
32.12,3.03,0.00,14.28
32.12,3.05,0.00,14.29
32.12,3.09,0.00,14.30
32.13,3.14,0.00,14.31
32.13,3.18,0.00,14.31
32.13,3.12,0.00,14.32
32.13,3.00,0.00,14.33
32.14,3.00,0.00,14.33
32.14,3.01,0.00,14.34
32.14,3.03,0.00,14.35
32.14,3.06,0.00,14.36
32.15,3.08,0.00,14.36
32.15,3.12,0.00,14.37
32.15,3.16,0.00,14.38
32.15,3.21,0.00,14.38
32.16,3.13,0.00,14.39
32.16,3.00,0.00,14.40
32.16,3.00,0.00,14.41
32.16,3.01,0.00,14.42
32.17,3.03,0.00,14.42
32.17,3.06,0.00,14.43
32.17,3.08,0.00,14.44
32.17,3.12,0.00,14.44
32.17,3.16,0.00,14.45
32.18,3.22,0.00,14.46
32.18,3.22,0.00,14.47
32.18,3.00,0.00,14.47
32.19,3.01,0.00,14.48
32.19,3.02,0.00,14.49
32.19,3.09,0.00,14.51
32.20,3.12,0.00,14.52
32.20,3.16,0.00,14.52
32.20,3.21,0.00,14.53
32.20,3.16,0.00,14.54
32.21,3.00,0.00,14.55
32.21,3.00,0.00,14.55
32.21,3.01,0.00,14.56
32.21,3.03,0.00,14.57
32.22,3.05,0.00,14.57
32.22,3.08,0.00,14.58
32.22,3.11,0.00,14.59
32.22,3.15,0.00,14.59
32.22,3.20,0.00,14.60
32.23,3.27,0.00,14.61
32.23,3.10,0.00,14.62
32.23,3.00,0.00,14.63
32.24,3.00,0.00,14.64
32.24,3.02,0.00,14.65
32.24,3.03,0.00,14.65
32.25,3.07,0.00,14.66
32.25,3.10,0.00,14.67
32.25,3.14,0.00,14.68
32.25,3.19,0.00,14.68
32.26,3.24,0.00,14.69
32.26,3.29,0.00,14.70
32.26,3.20,0.00,14.71
32.26,3.00,0.00,14.71
32.26,3.00,0.00,14.72
32.27,3.01,0.00,14.73
32.27,3.03,0.00,14.73
32.27,3.05,0.00,14.74
32.27,3.08,0.00,14.75
32.28,3.12,0.00,14.75
32.28,3.16,0.00,14.76
32.28,3.20,0.00,14.77
32.28,3.26,0.00,14.78
32.29,3.14,0.00,14.78
32.29,3.00,0.00,14.79
32.29,3.00,0.00,14.79
32.29,3.01,0.00,14.80
32.29,3.03,0.00,14.81
32.30,3.05,0.00,14.81
32.30,3.08,0.00,14.82
32.30,3.12,0.00,14.83
32.31,3.17,0.00,14.84
32.31,3.21,0.00,14.84
32.31,3.27,0.00,14.85
32.31,3.11,0.00,14.86
32.32,3.00,0.00,14.87
32.32,3.00,0.00,14.88
32.32,3.01,0.00,14.88
32.32,3.03,0.00,14.89
32.33,3.06,0.00,14.90
32.33,3.08,0.00,14.91
32.33,3.12,0.00,14.91
32.33,3.16,0.00,14.92
32.34,3.22,0.00,14.93
32.34,3.27,0.00,14.94
32.34,3.33,0.00,14.94
32.34,3.08,0.00,14.95
32.35,3.00,0.00,14.96
32.35,3.00,0.00,14.96
32.35,3.01,0.00,14.97
32.35,3.03,0.00,14.98
32.36,3.05,0.00,14.98
32.36,3.08,0.00,14.99
32.36,3.11,0.00,15.00
32.36,3.16,0.00,15.00
32.37,3.21,0.00,15.01
32.37,3.26,0.00,15.02
32.37,3.11,0.00,15.03
32.37,3.00,0.00,15.03
32.37,3.00,0.00,15.04
32.38,3.01,0.00,15.05
32.38,3.03,0.00,15.05
32.38,3.05,0.00,15.06
32.38,3.05,0.00,15.07
32.39,3.00,0.00,15.07
32.39,3.00,0.00,15.08
32.39,3.01,0.00,15.08
32.39,3.03,0.00,15.09
32.40,3.05,0.00,15.10
32.40,3.04,0.00,15.10
32.40,3.00,0.00,15.11
32.40,3.00,0.00,15.12
32.41,3.01,0.00,15.12
32.41,3.03,0.00,15.13
32.41,3.05,0.00,15.14
32.41,3.04,0.00,15.14
32.41,3.00,0.00,15.15
32.42,3.00,0.00,15.16
32.42,3.01,0.00,15.16
32.42,3.03,0.00,15.17
32.42,3.05,0.00,15.18
32.43,3.04,0.00,15.18
32.43,3.00,0.00,15.19
32.43,3.00,0.00,15.19
32.43,3.01,0.00,15.20
32.44,3.03,0.00,15.21
32.44,3.05,0.00,15.21
32.44,3.05,0.00,15.22
32.44,3.00,0.00,15.23
32.44,3.00,0.00,15.23
32.45,3.01,0.00,15.24
32.45,3.03,0.00,15.25
32.45,3.05,0.00,15.25
32.45,3.06,0.00,15.26
32.46,3.00,0.00,15.27
32.46,3.00,0.00,15.27
32.46,3.01,0.00,15.28
32.46,3.04,0.00,15.29
32.47,3.06,0.00,15.29
32.47,3.02,0.00,15.30
32.47,3.00,0.00,15.31
32.47,3.00,0.00,15.31
32.48,3.02,0.00,15.32
32.48,3.04,0.00,15.33
32.48,3.06,0.00,15.34
32.48,3.02,0.00,15.34
32.49,3.00,0.00,15.35
32.49,3.00,0.00,15.36
32.49,3.01,0.00,15.36
32.49,3.03,0.00,15.37
32.50,3.05,0.00,15.38
32.50,3.04,0.00,15.38
32.50,3.00,0.00,15.39
32.50,3.00,0.00,15.40
32.51,3.01,0.00,15.40
32.51,3.03,0.00,15.41
32.51,3.03,0.00,15.42
32.51,3.00,0.00,15.42
32.52,3.01,0.00,15.43
32.52,3.01,0.00,15.44
32.52,3.00,0.00,15.45
32.52,3.00,0.00,15.45
32.53,3.01,0.00,15.46
32.53,3.01,0.00,15.47
32.53,3.00,0.00,15.47
32.53,3.00,0.00,15.48
32.54,3.01,0.00,15.48
32.54,3.02,0.00,15.49
32.54,3.00,0.00,15.50
32.54,3.00,0.00,15.50
32.55,3.01,0.00,15.51
32.55,3.01,0.00,15.52
32.55,15.30,0.00,15.51
32.55,15.14,0.00,15.50
32.56,15.01,0.00,15.50
32.56,14.88,0.00,15.49
32.56,14.74,0.00,15.49
32.56,14.61,0.00,15.48
32.57,14.44,0.00,15.48
32.57,14.31,0.00,15.47
32.57,14.17,0.00,15.47
32.57,14.04,0.00,15.46
32.57,13.90,0.00,15.46
32.58,13.75,0.00,15.45
32.58,13.62,0.00,15.45
32.58,13.48,0.00,15.45
32.58,13.31,0.00,15.44
32.59,13.17,0.00,15.44
32.59,13.03,0.00,15.44
32.59,12.89,0.00,15.43
32.59,12.76,0.00,15.43
32.60,12.62,0.00,15.43
32.60,12.48,0.00,15.43
32.60,12.34,0.00,15.42
32.60,12.19,0.00,15.42
32.61,12.06,0.00,15.42
32.61,11.94,0.00,15.42
32.61,11.81,0.00,15.42
32.61,11.67,0.00,15.41
32.61,11.53,0.00,15.41
32.62,11.40,0.00,15.41
32.62,11.27,0.00,15.41
32.62,11.14,0.00,15.41
32.62,10.99,0.00,15.41
32.63,10.84,0.00,15.41
32.63,10.71,0.00,15.41
32.63,10.58,0.00,15.41
32.63,10.42,0.00,15.41
32.64,10.26,0.00,15.41
32.64,10.12,0.00,15.41
32.64,9.97,0.00,15.41
32.64,9.81,0.00,15.41
32.65,9.68,0.00,15.41
32.65,9.54,0.00,15.41
32.65,9.41,0.00,15.41
32.65,9.28,0.00,15.41
32.66,9.16,0.00,15.41
32.66,9.02,0.00,15.41
32.66,8.89,0.00,15.41
32.66,8.74,0.00,15.42
32.67,8.61,0.00,15.42
32.67,8.48,0.00,15.42
32.67,8.35,0.00,15.42
32.67,8.20,0.00,15.42
32.68,8.02,0.00,15.43
32.68,7.85,0.00,15.43
32.68,7.69,0.00,15.43
32.69,7.50,0.00,15.44
32.69,7.35,0.00,15.44
32.69,7.22,0.00,15.44
32.69,7.09,0.00,15.45
32.70,6.96,0.00,15.45
32.70,6.84,0.00,15.45
32.70,6.72,0.00,15.45
32.70,6.58,0.00,15.46
32.71,6.46,0.00,15.46
32.71,6.34,0.00,15.46
32.71,6.19,0.00,15.47
32.71,6.05,0.00,15.47
32.72,5.92,0.00,15.48
32.72,5.72,0.00,15.48
32.72,5.60,0.00,15.49
32.72,5.47,0.00,15.49
32.73,5.14,0.00,15.51
32.73,5.00,0.00,15.51
32.74,4.88,0.00,15.52
32.74,4.76,0.00,15.52
32.74,4.65,0.00,15.53
32.74,4.52,0.00,15.53
32.75,4.41,0.00,15.54
32.75,4.29,0.00,15.54
32.75,4.17,0.00,15.55
32.75,4.08,0.00,15.56
32.76,3.98,0.00,15.56
32.76,3.89,0.00,15.57
32.76,3.81,0.00,15.57
32.76,3.70,0.00,15.58
32.77,3.61,0.00,15.59
32.77,3.48,0.00,15.60
32.77,3.42,0.00,15.60
32.78,3.36,0.00,15.61
32.78,3.29,0.00,15.61
32.78,3.23,0.00,15.62
32.78,3.17,0.00,15.63
32.79,3.12,0.00,15.64
32.79,3.08,0.00,15.64
32.79,3.05,0.00,15.65
32.79,3.03,0.00,15.66
32.80,3.00,0.00,15.66
32.80,3.00,0.00,15.67
32.80,3.00,0.00,15.68
32.80,3.00,0.00,15.68
32.81,3.02,0.00,15.69
32.81,3.04,0.00,15.70
32.81,3.06,0.00,15.71
32.81,3.09,0.00,15.71
32.82,3.14,0.00,15.72
32.82,3.19,0.00,15.73
32.82,3.24,0.00,15.74
32.82,3.30,0.00,15.75
32.83,3.36,0.00,15.75
32.83,3.44,0.00,15.76
32.83,3.52,0.00,15.77
32.83,3.59,0.00,15.78
32.84,3.68,0.00,15.79
32.84,3.78,0.00,15.80
32.84,3.87,0.00,15.80
32.84,3.97,0.00,15.81
32.85,4.08,0.00,15.82
32.85,4.20,0.00,15.83
32.85,4.29,0.00,15.84
32.85,4.39,0.00,15.85
32.86,4.51,0.00,15.86
32.86,4.61,0.00,15.87
32.86,4.74,0.00,15.88
32.86,4.88,0.00,15.89
32.87,4.98,0.00,15.90
32.87,5.12,0.00,15.91
32.87,5.23,0.00,15.91
32.87,5.36,0.00,15.92
32.88,5.50,0.00,15.94
32.88,5.63,0.00,15.95
32.88,5.76,0.00,15.96
32.89,5.91,0.00,15.97
32.89,6.03,0.00,15.98
32.89,6.17,0.00,15.99
32.89,6.30,0.00,16.00
32.90,6.42,0.00,16.01
32.90,6.55,0.00,16.02
32.90,6.70,0.00,16.03
32.90,6.85,0.00,16.04
32.91,6.99,0.00,16.05
32.91,7.12,0.00,16.06
32.91,7.25,0.00,16.07
32.91,7.37,0.00,16.08
32.92,7.50,0.00,16.09
32.92,7.63,0.00,16.10
32.92,7.83,0.00,16.12
32.92,7.97,0.00,16.13
32.93,8.11,0.00,16.14
32.93,8.23,0.00,16.15
32.93,8.37,0.00,16.16
32.93,8.50,0.00,16.17
32.94,8.64,0.00,16.19
32.94,8.77,0.00,16.20
32.94,8.90,0.00,16.21
32.94,9.04,0.00,16.22
32.95,9.19,0.00,16.23
32.95,9.32,0.00,16.24
32.95,9.45,0.00,16.25
32.95,9.58,0.00,16.27
32.95,9.71,0.00,16.28
32.96,9.84,0.00,16.29
32.96,9.97,0.00,16.30
32.96,10.11,0.00,16.31
32.96,10.26,0.00,16.33
32.97,10.39,0.00,16.34
32.97,10.52,0.00,16.35
32.97,10.65,0.00,16.36
32.97,10.78,0.00,16.38
32.98,10.93,0.00,16.39
32.98,11.07,0.00,16.40
32.98,11.20,0.00,16.42
32.98,11.36,0.00,16.43
32.99,11.50,0.00,16.45
32.99,11.63,0.00,16.46
32.99,11.77,0.00,16.47
32.99,11.91,0.00,16.49
33.00,12.05,0.00,16.50
33.00,12.24,0.00,16.52
33.00,12.47,0.00,16.54
33.01,12.68,0.00,16.57
33.01,12.87,0.00,16.59
33.01,13.05,0.00,16.61
33.02,13.26,0.00,16.63
33.02,13.46,0.00,16.65
33.02,13.66,0.00,16.67
33.03,13.85,0.00,16.70
33.03,14.03,0.00,16.72
33.03,14.17,0.00,16.73
33.03,14.32,0.00,16.75
33.04,14.46,0.00,16.77
33.04,14.60,0.00,16.78
33.04,14.73,0.00,16.80
33.04,14.89,0.00,16.82
33.05,15.03,0.00,16.84
33.05,15.17,0.00,16.85
33.05,13.64,0.00,16.87
33.05,3.00,0.00,16.88
33.05,3.00,0.00,16.88
33.06,3.00,0.00,16.89
33.06,3.00,0.00,16.89
33.06,3.00,0.00,16.90
